domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,AI Data Centre,"
Malaysia & Singapore’s AI Rise: Data Centers, Chinese Capital & Power | CONNECTED AI & Innovation",https://www.youtube.com/watch?v=CN1dKZbx6Rw&t=324s,"Saya setuju dgn u. AI and technology are inherently neutral, but how we develop and pursue them matters. We need to consider long-term societal and geopolitical impacts, not just headline figures such as FDI or GDP growth. -  From a fellow Malaysian, who is also the producer of this episode. :)",Neutral,"I agree with you. AI and technology are inherently neutral, but how we develop and pursue them matters. We need to consider long-term societal and geopolitical impacts, not just headline figures such as FDI or GDP growth. - From a fellow Malaysian, who is also the producer of this episode. :)",agree ai technology inherently neutral develop pursue matter need consider long term societal geopolitical impact headline figure fdi gdp growth fellow malaysian also producer episode
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"Good discussion. However, cautious optimism is advisable given Malaysia’s penchant to under-deliver or ‘underwhelm’ expectations…",Neutral,"However, cautious optimism is advisable given Malaysia's propensity to under-deliver or under-overwhelm expectations...",however cautious optimism advisable given malaysia propensity deliver overwhelm expectation
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"I disagree, Data centre only benefit billionaires and cut people's job. HUGE cost on electrical and WATER USAGE because of the components that need for it to run are ""High concentrated Water"" We already has issue with health by World doctors talking about this. IT'S NOT BENEFIT FOR US RAKYAT!!

~MORE CANCER VICTIM IN THE FUTURE",Negative,"I disagree, data center only benefits billionaires and cut people's jobs. HUGE cost on electricity and WATER USE because the components that need for it to run are ""High concentrated Water"" We already have a problem with health by World doctors talking about this. It is NOT BENEFITFUL FOR US RAKYAT!! ~MORE CANCER VICTIM IN THE FUTURE",disagree data center benefit billionaire cut people job huge cost electricity water use component need run high concentrated water already problem health world doctor talking benefitful u rakyat cancer victim future
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"I think most of us Malaysians can feel it,  we’re really on the right track and the momentum is strong right now. Proud to see how far we’ve come. Here what come to my mind instantly, im 
just hoping whoever wins the next election isn’t dumb 😅 No matter which side, we just need smart, capable leaders who can keep this engine running smoothly. 
 Anyway, what enriching content bro! keep it up!",Positive,"I think most of us Malaysians can feel it, we are really on the right track and the momentum is strong right now. Proud to see how far we have come. Here's what comes to mind instantly, im just hoping whoever wins the next election is not stupid 😅 No matter which side, we just need smart, capable leaders who can keep this engine running smoothly. Anyway, what enriching content bro! keep it up!",think u malaysian feel really right track momentum strong right proud see far come come mind instantly hoping whoever win next election stupid grinning face sweat matter side need smart capable leader keep engine running smoothly anyway enriching content bro keep
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Failed....,Negative,Failed ...,failed
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"In the future our child needs to resolve insufficient power, water supply, big land development are taken by the data center and are limited for future development. Another big issue is the heat pollution is caused by the data center..",Negative,"In the future our child needs to solve insufficient power, water supply, big land development are taken by the data center and are limited for future development.",future child need solve insufficient power water supply big land development taken data center limited future development
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,"Strong framing in the interview._x000D_
_x000D_
But the real constraint isn’t demand or capital, it’s physical capacity: power, water, and grid stability._x000D_
_x000D_
Feels less like a $38B “investment story” and more like a long-term lease of national infrastructure bandwidth._x000D_
_x000D_
The question is whether Malaysia moves up the value chain, or stays just the landlord in the global compute race.",Neutral,"Strong framing in the interview. But the real constraint is not demand or capital, it is physical capacity: power, water, and grid stability. Feels less like a $38B investment story and more like a long-term lease of national infrastructure bandwidth. The question is whether Malaysia moves up the value chain, or remains just the landlord in the global computing race.",strong framing interview real constraint demand capital physical capacity power water grid stability feel less like b investment story like long term lease national infrastructure bandwidth question whether malaysia move value chain remains landlord global computing race
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,I fully agreed Malaysia to have neclear power station,Positive,I fully agreed to Malaysia having a nuclear power plant,fully agreed malaysia nuclear power plant
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,This investment may influence future technology policies.,Neutral,This investment may influence future technology policies.,investment may influence future technology policy
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,I would like to hear opinions from industry experts.,Neutral,I would like to hear opinions from industry experts.,would like hear opinion industry expert
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Proud to see Malaysia participating in the global AI ecosystem.,Positive,Proud to see Malaysia participating in the global AI ecosystem.,proud see malaysia participating global ai ecosystem
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,The future looks brighter with investments like this.,Positive,The future looks brighter with investments like this.,future look brighter investment like
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Wonder when it will be completed.,Neutral,Wonder when it will be completed.,wonder completed
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Public and private sectors will likely work together on this project.,Neutral,Public and private sectors will likely work together on this project.,public private sector likely work together project
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,It is important to monitor the project's progress over time.,Neutral,It is important to monitor the project's progress over time.,important monitor project progress time
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,AI development will bring many new opportunities for young Malaysians.,Positive,AI development will bring many new opportunities for young Malaysians.,ai development bring many new opportunity young malaysian
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Local startups still face too many obstacles to grow.,Negative,Local startups still face too many obstacles to grow.,local startup still face many obstacle grow
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,There is no guarantee this project will succeed.,Negative,There is no guarantee this project will succeed.,guarantee project succeed
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Looks like a long-term project.,Neutral,Looks like a long-term project.,look like long term project
AI,AI Data Centre,"
#101 | Why Is Malaysia Leading the Data Centre Race?",https://www.youtube.com/watch?v=0ZKJi0J9KFc&t=270s,Waiting for more updates.,Neutral,Waiting for more updates.,waiting update
